Time Period,start:,2020/6/27 11:10,end:,,,,,
Sensors:,SDS011_1,DHT22_1,,,,,,
Location:,Myoukenguchi_GPS,Lat-Lon,34.76690737,135.6745878,,,,
Interval time,10,,,,,,,
time,lat,lon,alt,DHT-RH,DHT-T,sds-pm2.5,sds-pm10,sds-TSP
2020/6/28 13:51:00,34.92388302,135.4569305,466.274,90.59999847,25.89999962,6.8,11.5,3.2
2020/6/28 13:51:10,34.92392533,135.4568822,467.5,90.09999847,25.79999924,5.8,12.3,3
2020/6/28 13:51:20,34.92398867,135.4567863,467.3,90.09999847,25.60000038,5.9,14.3,5.1
2020/6/28 13:51:30,34.92398017,135.4567768,468.676,90.30000305,25.60000038,6,14.5,5.4
2020/6/28 13:51:40,34.92387767,135.4568408,469,90.30000305,25.5,6.3,11.9,3.1
2020/6/28 13:51:50,34.92380267,135.4568503,469.7,90.40000153,25.5,6.3,9.7,0.9
2020/6/28 13:52:00,34.92383855,135.4568135,470.668,90.40000153,25.39999962,6.1,10.2,1.2
2020/6/28 13:52:10,34.92390852,135.4568317,471.043,90.40000153,25.29999924,5.8,10.7,1.4
2020/6/28 13:52:20,34.92388967,135.4568245,471.2,90.5,25.29999924,5.9,10.8,1.6
2020/6/28 13:52:30,34.9238753,135.4569121,nan,90.59999847,25.20000076,5.8,11,1.7
2020/6/28 13:52:40,34.92387817,135.4570245,472.1,91.90000153,25.29999924,5.8,11.1,1.8
2020/6/28 13:52:50,34.92384867,135.456948,470.3,91.40000153,25.39999962,5.7,10.3,0.9
2020/6/28 13:53:00,34.92382617,135.456889,469.6,91.19999695,25.29999924,6.4,11.5,2.8
2020/6/28 13:53:10,nan,nan,nan,91.59999847,25.29999924,6.3,11.5,2.7
2020/6/28 13:53:20,34.92361019,135.4568651,466.271,91.30000305,25.29999924,6.2,10.5,1.6
2020/6/28 13:53:30,34.923604,135.4568102,463.5,91.30000305,25.39999962,6.3,11.3,2.5
2020/6/28 13:53:40,34.92351417,135.456845,463.1,91.69999695,25.39999962,6.3,9.2,0.4
2020/6/28 13:53:50,34.92369333,135.4568872,464.7,91.19999695,25.5,6.2,7.9,24.6
2020/6/28 13:54:00,34.92375783,135.456923,466.1,91.30000305,25.39999962,5.9,6.8,23.2
2020/6/28 13:54:10,34.92377333,135.4569499,nan,91.90000153,25.5,5.8,8.5,24.8
2020/6/28 13:54:20,34.92380867,135.4568962,468.7,92.09999847,25.5,5.7,9.4,0
2020/6/28 13:54:30,34.923777,135.4568792,470.2,92,25.5,5.6,8.8,24.9
2020/6/28 13:54:40,34.9237445,135.4568332,470.7,91.80000305,25.60000038,6.1,9.9,0.9
2020/6/28 13:54:50,34.92369274,135.4566644,468.159,91.80000305,25.60000038,7,19.3,11.2
2020/6/28 13:55:00,34.92361288,135.4564797,463.714,93,25.70000076,7.1,19.7,11.7
2020/6/28 13:55:10,34.92351117,135.4562932,458.6,93.30000305,25.70000076,6.9,17.1,8.9
2020/6/28 13:55:20,34.92343867,135.4560988,452.4,93.5,25.79999924,7,19.9,11.8
2020/6/28 13:55:30,34.92336013,135.4559074,445.464,94,25.89999962,6.9,19.6,11.4
2020/6/28 13:55:40,34.923391,135.4556543,435.8,93,26,6.6,16.1,7.6
2020/6/28 13:55:50,34.92331633,135.4554047,423,92.40000153,26.10000038,7.2,16.7,8.8
2020/6/28 13:56:00,34.92319104,135.4551698,407.651,92.5,26.10000038,nan,nan,nan
2020/6/28 13:56:10,34.92310917,135.4549533,394.3,92.19999695,26.10000038,7.5,17.1,9.5
2020/6/28 13:56:20,34.92301324,135.4546723,381.804,92.30000305,26.10000038,6.4,16,7.3
2020/6/28 13:56:30,34.92298217,nan,368.3,92.30000305,26.20000076,6.4,17,8.3
2020/6/28 13:56:40,34.922928,135.4541707,357.5,91.90000153,26.20000076,7.2,23.3,15.4
2020/6/28 13:56:50,34.9227768,135.4539529,348.805,91.90000153,26.20000076,6.9,20.6,12.4
2020/6/28 13:57:00,34.92270283,135.453753,342.044,92.09999847,26.29999924,6.9,16.9,8.7
2020/6/28 13:57:10,34.92258158,135.4535498,330.515,92.09999847,26.29999924,7,18.6,10.5
2020/6/28 13:57:20,34.922228,135.4532508,318.8,91.90000153,26.29999924,6.8,20.5,12.2
2020/6/28 13:57:30,34.92190283,135.453061,296,92,26.39999962,nan,nan,nan
2020/6/28 13:57:40,34.92197217,135.4528495,280.9,92,26.39999962,6.8,20.1,11.8
2020/6/28 13:57:50,34.92205733,135.452617,270.9,91.80000305,26.39999962,6.8,19.4,11.1
2020/6/28 13:58:00,34.92209882,135.4523892,264.269,92.40000153,26.5,7.1,17.7,9.7
2020/6/28 13:58:10,34.92212362,135.4521814,257.34,92.5,26.5,6.7,13.9,5.5
2020/6/28 13:58:20,34.92205567,135.4519192,249.8,92.5,26.60000038,nan,nan,nan
2020/6/28 13:58:30,34.92198367,135.4516823,243.1,92.5,26.60000038,6.9,14.9,6.7
2020/6/28 13:58:40,34.92191133,135.4514483,239.3,92.30000305,26.60000038,7.3,16.7,8.9
2020/6/28 13:58:50,34.9218395,135.4512195,233.2,92.59999847,26.70000076,7.3,17,9.2
2020/6/28 13:59:00,34.92181133,135.4511102,227.1,92.69999695,26.79999924,7.1,18.1,10.1
2020/6/28 13:59:10,34.92179283,135.451128,221,92.40000153,26.79999924,7,19.5,11.4
2020/6/28 13:59:20,34.92183033,135.4511728,241.7,92.19999695,26.79999924,6.3,17.7,8.9
2020/6/28 13:59:30,34.92183,135.4511622,239,92.30000305,26.79999924,6.2,18.9,10
2020/6/28 13:59:40,34.92186083,135.4511333,236.4,94.19999695,26.89999962,6.5,20.9,12.3
2020/6/28 13:59:50,34.92188983,135.4510648,233.7,92.59999847,26.89999962,7,20,11.9
2020/6/28 14:00:00,34.92189126,135.451002,233.754,91.80000305,26.89999962,7.5,24.3,16.7
2020/6/28 14:00:10,34.92183528,135.4509463,232.465,91.30000305,26.89999962,6.7,19.3,10.9
2020/6/28 14:00:20,34.92170768,135.4507883,231.1,91.80000305,26.89999962,6.8,18.7,10.4
2020/6/28 14:00:30,34.9216955,135.4506535,232.9,91.19999695,26.89999962,10.2,70.1,14.2
2020/6/28 14:00:40,34.92163032,135.4505475,234.308,91.5,27,9.7,62.1,5.7
2020/6/28 14:00:50,34.92158767,135.4504197,235.6,91.09999847,26.89999962,6.2,11.3,2.4
2020/6/28 14:01:00,34.92154335,135.4502828,236.197,91.40000153,27,6.2,12.2,3.3
2020/6/28 14:01:10,34.92149533,135.4501663,237.731,91.30000305,27.10000038,6.2,12.5,3.6
2020/6/28 14:01:20,34.9214565,135.4500582,235.5,91.69999695,27.10000038,6.4,14,5.3
2020/6/28 14:01:30,34.92139621,135.4499444,236.818,91.19999695,27.20000076,7.1,23.3,15.3
2020/6/28 14:01:40,34.92131048,135.4499224,236.886,90.80000305,27.20000076,7.5,23.4,15.8
2020/6/28 14:01:50,34.9212239,135.4499718,237.192,90.59999847,27,20,144.5,21.9
2020/6/28 14:02:00,34.92110208,135.4500076,240.619,90.5,27,22.7,147.3,1.8
2020/6/28 14:02:10,34.92097936,135.4500053,245.272,90.59999847,27,24.2,154.5,10.6
2020/6/28 14:02:20,34.92087612,135.4499818,252.158,90.90000153,26.79999924,23.6,173.1,3
2020/6/28 14:02:30,34.92079433,135.4499638,261.5,91,26.79999924,28.2,247.1,5.2
2020/6/28 14:02:40,34.92070533,135.4499733,269.5,91.40000153,26.60000038,21.9,171.3,25.1
2020/6/28 14:02:50,34.92061657,135.4500088,275.776,91.80000305,26.5,19.5,81.3,9.2
2020/6/28 14:03:00,34.92053818,135.4500516,276.598,92,26.39999962,19.1,80.7,8.2
2020/6/28 14:03:10,34.92042817,135.4500807,274.9,92.09999847,26.20000076,19.4,80.6,8.4
2020/6/28 14:03:20,34.92032633,135.4501437,273.6,92.09999847,26.20000076,18.5,79.3,6.2
2020/6/28 14:03:30,34.92022453,135.4501605,274.175,91.90000153,26.10000038,14.9,83.2,6.5
2020/6/28 14:03:40,34.92012633,135.4501762,282.2,91.69999695,26.10000038,31.1,276.6,12.1
2020/6/28 14:03:50,34.92003333,135.4502167,284.1,91.69999695,26.10000038,31.2,276.1,11.7
2020/6/28 14:04:00,34.91993553,135.4502561,285.914,92.19999695,26,33.2,292.4,4.5
2020/6/28 14:04:10,34.91981067,135.4502687,271.9,92.40000153,26,14.7,68.4,17
2020/6/28 14:04:20,34.9196855,135.4502683,260.3,92.30000305,26,21,131.3,9.7
2020/6/28 14:04:30,34.919588,135.4502523,258.3,92.19999695,26,19.6,133.1,10.1
2020/6/28 14:04:40,34.9195221,135.4502061,nan,92.19999695,26,19.7,132.9,10
2020/6/28 14:04:50,34.919386,135.4501722,262,92.40000153,26.10000038,14.8,45.1,19.3
2020/6/28 14:05:00,34.91927633,135.4501408,261,92.5,26.20000076,10.1,22.8,17.8
2020/6/28 14:05:10,nan,nan,nan,92.59999847,26.20000076,9.9,21.9,16.7
2020/6/28 14:05:20,34.91921117,135.4497262,249.9,92.59999847,26.29999924,8.6,25.4,18.9
2020/6/28 14:05:30,34.9189485,135.4499395,251.1,92.5,26.29999924,8.7,29,22.7
2020/6/28 14:05:40,34.91883733,135.4499302,249.7,92.30000305,26.29999924,8.7,29.9,23.6
2020/6/28 14:05:50,34.91876967,135.4498848,250.2,92.19999695,26.39999962,17.1,100.9,0.8
2020/6/28 14:06:00,34.918706,135.4497878,248.4,92,26.5,16.8,99.1,24.3
2020/6/28 14:06:10,34.91864283,135.4496712,248.1,91.90000153,26.39999962,nan,nan,nan
2020/6/28 14:06:20,34.9185745,135.4495457,245.9,91.69999695,26.5,21.3,164.8,18
2020/6/28 14:06:30,34.91850733,135.4494457,246.3,91.90000153,26.5,12.9,87.3,8.6
2020/6/28 14:06:40,34.91842533,135.4493563,246.2,91.90000153,26.60000038,nan,nan,nan
2020/6/28 14:06:50,34.91836799,135.4493193,243.846,91.80000305,26.5,27.5,338.8,19.8
2020/6/28 14:07:00,34.91826,135.4492428,242.7,92.09999847,26.60000038,28.6,345.2,1.7
2020/6/28 14:07:10,34.91815017,135.449179,238.6,91.90000153,26.60000038,14.2,107.4,4.5
2020/6/28 14:07:20,34.91806824,135.4490833,237.449,91.90000153,26.70000076,10,30.2,25.2
2020/6/28 14:07:30,34.91799333,135.4489668,238.366,91.5,26.70000076,11,26.7,22.7
2020/6/28 14:07:40,34.91791792,135.4488547,237.439,91.59999847,26.70000076,10.2,26.3,21.5
2020/6/28 14:07:50,34.91784433,135.4487582,236.5,91.59999847,26.70000076,8,21.8,14.7
2020/6/28 14:08:00,34.91777717,135.4486568,235.5,92.19999695,26.70000076,7.9,21.4,14.2
2020/6/28 14:08:10,34.91770333,135.448552,235.3,92.19999695,26.79999924,7.4,12.9,5.2
2020/6/28 14:08:20,34.91763233,135.4484627,233.9,91.30000305,26.79999924,7.3,17.2,9.4
2020/6/28 14:08:30,34.91763338,135.44844,235.108,91.80000305,26.89999962,7.2,17.4,9.5
2020/6/28 14:08:40,34.9175685,135.4483645,231.3,91.40000153,26.89999962,7.4,15.2,7.5
2020/6/28 14:08:50,34.91751647,135.4482419,230.366,91,26.79999924,9.4,23.3,17.6
2020/6/28 14:09:00,34.91747367,135.4481207,228.8,91.09999847,26.79999924,nan,nan,nan
2020/6/28 14:09:10,34.91742441,135.4480059,227.352,91.09999847,26.89999962,nan,nan,nan
2020/6/28 14:09:20,34.91736433,135.4478996,226.331,90.90000153,27,7.4,17.7,10
2020/6/28 14:09:30,34.91729533,135.4478025,224.8,90.69999695,27,7.5,15.8,8.2
2020/6/28 14:09:40,34.91724133,135.4476845,225.5,90.5,27.10000038,7.6,16,8.5
2020/6/28 14:09:50,34.91718675,135.4475629,225.938,90.5,27.20000076,10.7,56.5,1.1
2020/6/28 14:10:00,34.91712017,135.4474592,224.6,90.40000153,27.10000038,20.8,189.2,16.4
2020/6/28 14:10:10,34.91705033,135.4473633,224.8,90.59999847,27.20000076,20.8,190.1,17.3
2020/6/28 14:10:20,34.91696817,135.447293,224,90.59999847,27.20000076,17,142.8,17.2
2020/6/28 14:10:30,34.9168804,135.4472281,222.704,90.59999847,27.20000076,15.3,122.1,20.3
2020/6/28 14:10:40,34.91681206,135.4471149,221.686,90.69999695,27.20000076,16.4,128.2,2
2020/6/28 14:10:50,34.91675499,135.447017,219.173,91,27.20000076,37.4,431.8,20.6
2020/6/28 14:11:00,34.91669033,135.4469138,218.4,91.19999695,27.20000076,37.4,432.8,21.6
2020/6/28 14:11:10,34.91662983,135.4468157,215.7,91,27.10000038,39.7,486.4,1
2020/6/28 14:11:20,34.91658575,135.4467003,217.718,90.69999695,27.10000038,42.6,542,8.5
2020/6/28 14:11:30,34.91653033,135.4465878,217.8,90.69999695,27.10000038,52.7,725.4,23.6
2020/6/28 14:11:40,34.91646817,135.4464827,217.1,91,27.10000038,60.4,891.7,19
2020/6/28 14:11:50,34.91635357,135.4462679,213.143,91.19999695,27.10000038,75.6,1291,25.5
2020/6/28 14:12:00,34.9163057,135.4461551,211.684,91.19999695,27,79.2,1441.6,1.2
2020/6/28 14:12:10,34.91623649,135.446064,211.014,91.30000305,27,72.9,1277.3,9
2020/6/28 14:12:20,34.91617753,135.445978,211.789,91.19999695,27.10000038,70.1,1246.7,1.1
2020/6/28 14:12:30,34.91609283,135.4459107,214.5,91.40000153,27.10000038,58.3,976.7,25.5
2020/6/28 14:12:40,34.916001,135.4458673,218,91.5,27.10000038,45.8,714.3,5.4
2020/6/28 14:12:50,34.91589839,135.4458369,219.275,91.59999847,27.10000038,13.1,40.5,13
2020/6/28 14:13:00,34.91580933,135.4458292,215.4,91.30000305,27.10000038,16.3,58.1,8.3
2020/6/28 14:13:10,34.915703,135.4457947,216.1,91.30000305,27.10000038,15.5,55.9,5.3
2020/6/28 14:13:20,34.91559856,135.4457672,211.441,91.59999847,27.10000038,16.3,56.6,6.8
2020/6/28 14:13:30,34.91552783,135.4457543,209.8,91.5,27.20000076,19.9,50.5,4.2
2020/6/28 14:13:40,34.91543833,135.4457568,207.2,91.30000305,27.20000076,20.1,47.7,1.6
2020/6/28 14:13:50,34.91533409,135.4457517,207.142,90.69999695,27.29999924,19.1,45.6,24.1
2020/6/28 14:14:00,34.91522683,135.445737,206.5,90.09999847,27.29999924,16.7,40.4,16.5
2020/6/28 14:14:10,34.915125,135.445765,201,90.40000153,27.39999962,14.4,54.8,3.1
2020/6/28 14:14:20,34.915009,135.4457875,203.9,90.80000305,27.5,16,85.9,10.3
2020/6/28 14:14:30,34.9148995,135.4457922,203.2,90.80000305,27.5,nan,nan,nan
2020/6/28 14:14:40,34.91479353,135.4458024,200.06,91,27.5,58,766.6,19
2020/6/28 14:14:50,34.91473033,135.4457783,202.9,90.90000153,27.5,71.8,1007.2,18.4
2020/6/28 14:15:00,34.914617,135.4457095,203,91.19999695,27.5,67.5,917.6,0.9
2020/6/28 14:15:10,34.9145235,135.4456832,201.6,91,27.39999962,65.5,850.3,8.2
2020/6/28 14:15:20,34.914435,135.4456548,202.8,90.90000153,27.29999924,nan,nan,nan
2020/6/28 14:15:30,34.91433167,135.4456088,204.8,91,27.20000076,57.4,689,17.3
2020/6/28 14:15:40,34.91424533,135.4455443,202.1,91,27.20000076,30.3,293,2.2
2020/6/28 14:15:50,34.91417817,135.4454802,200.2,91,27.20000076,22,148.4,2.2
2020/6/28 14:16:00,34.91410765,135.4454256,201.226,91.30000305,27.20000076,34.1,298.3,11.3
2020/6/28 14:16:10,34.91401783,135.4453558,198.2,91.69999695,27.20000076,59.2,584.9,17
2020/6/28 14:16:20,34.913919,135.4453142,198.1,91.59999847,27.10000038,72.1,852.7,17.2
2020/6/28 14:16:30,34.91382633,135.4453138,199.7,91.5,27,104.9,1760.4,14.2
2020/6/28 14:16:40,34.91373505,135.4453147,200.872,91.59999847,27,111.7,1999.9,5.5
2020/6/28 14:16:50,34.91362057,135.4453177,198.399,91.69999695,26.89999962,114.3,1999.9,8.1
2020/6/28 14:17:00,34.9135355,135.445332,201.6,91.59999847,26.79999924,128,1999.9,21.9
2020/6/28 14:17:10,34.91344542,135.4453072,200.556,91.5,26.79999924,98.8,1704.3,2.9
2020/6/28 14:17:20,34.91333783,135.4453012,196.4,91.59999847,26.70000076,31.5,254.1,15.5
2020/6/28 14:17:30,34.9132275,135.445345,198.2,91.69999695,26.70000076,29,199.9,9.8
2020/6/28 14:17:40,34.91308064,135.4453847,198.661,91.90000153,27,37.6,395.7,10.2
2020/6/28 14:17:50,34.912962,135.4454185,200.2,92.19999695,26.79999924,25.6,301.3,5.8
2020/6/28 14:18:00,34.91284095,135.4454355,203.023,92.19999695,26.89999962,21.9,184.7,13
2020/6/28 14:18:10,34.91278067,135.4454415,201.8,91.80000305,27,21.4,183.1,10.9
2020/6/28 14:18:20,34.91269733,135.4454313,200.1,91.80000305,27,27.5,219.7,2.6
2020/6/28 14:18:30,34.912577,135.4454412,201.4,91.59999847,27.10000038,nan,nan,nan
2020/6/28 14:18:40,34.91243983,135.4454375,201.6,91.30000305,27.10000038,27.4,200.1,8.4
2020/6/28 14:18:50,34.91229367,135.4454335,202,90.80000305,27.20000076,37.2,397.9,12
2020/6/28 14:19:00,34.91220067,135.4454277,202.9,90.90000153,27.29999924,35.3,381.6,19.3
2020/6/28 14:19:10,34.91204917,135.4454408,196.7,90.90000153,27.39999962,34.4,370.5,7.3
2020/6/28 14:19:20,34.91192483,135.4454562,194.8,90.59999847,27.39999962,42.9,454.8,23.6
2020/6/28 14:19:30,34.91186717,135.4454217,193,90.40000153,27.5,28.9,238.1,22.5
2020/6/28 14:19:40,34.911868,135.4453082,189.7,90.40000153,27.5,28.7,237.2,21.4
2020/6/28 14:19:50,34.911821,135.4452473,189.5,90.59999847,27.5,30,322.6,6
2020/6/28 14:20:00,34.911801,135.445206,187.7,90.40000153,27.5,nan,nan,nan
2020/6/28 14:20:10,nan,nan,184.4,90.30000305,27.39999962,32.1,336,21.6
2020/6/28 14:20:20,34.91168529,135.4449756,186.594,88.90000153,27.5,35.3,370.2,7.9
2020/6/28 14:20:30,34.9116765,135.4449162,188,86.80000305,27.5,34.1,456.1,16.1
2020/6/28 14:20:40,34.91167833,135.4449038,186.7,84.40000153,27.5,29.7,413.7,20.4
2020/6/28 14:20:50,34.91166133,135.4448572,186.9,79.80000305,27.29999924,26.7,364.9,19.6
2020/6/28 14:21:00,34.91144131,135.4444818,183.618,80.69999695,27.20000076,6.4,12.8,4.1
2020/6/28 14:21:10,34.91100412,135.443771,190.424,81.80000305,26.70000076,6.8,20.4,12.1
2020/6/28 14:21:20,34.91029117,135.4432215,190.6,82.09999847,26.70000076,9.3,58.5,1.7
2020/6/28 14:21:30,34.90942283,135.442608,152.6,84.5,26.60000038,8.7,57,25.2
2020/6/28 14:21:40,nan,nan,nan,85.59999847,26.5,7.9,48.1,15.4
2020/6/28 14:21:50,34.90763051,135.440759,111.65,87,26.5,6.4,16.9,8.2
2020/6/28 14:22:00,34.90718333,135.4395338,82.1,88.5,26.39999962,5.9,14.7,5.5
2020/6/28 14:22:10,34.90652517,135.4385638,83.9,89,26.29999924,6,15.4,6.3
2020/6/28 14:22:20,34.9061195,135.4379593,93,89.69999695,26.29999924,5.4,9.6,25.5
